,Item Name,2020 CPT Code,Average Charge,Hospital Name,lat,lon,Source
141,"CT Scan, Pelvis, with contrast",72193.0,3483.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
142,"Mammography, Screening, Bilateral",77067.0,240.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
143,"MRI, Brain, without contrast, followed by contrast",70553.0,847.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
144,"Ultrasound, Abdomen, Complete",76700.0,207.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
145,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,730.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
146,"X-Ray, Lower Back, minimum four views",72110.0,147.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
147,"X-Ray, Chest, two views",71046.0,368.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
148,"Inhalation Treatment, pressurized or nonpressurized",94640.0,610.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
149,"Physical Therapy, Gait Training",97116.0,150.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
150,"Physical Therapy, Therapeutic Exercise",97110.0,150.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
151,"Arthroscopy, Knee, with meniscectomy (medial or lateral)",29881.0,15271.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
152,"Arthroscopy, Shoulder, with partial acromioplasty",29826.0,13074.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
153,Carpal Tunnel Surgery,64721.0,5344.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
154,"Colonoscopy, diagnostic",45378.0,2730.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
155,"Colonoscopy, with biopsy",45380.0,2529.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
156,"Colonoscopy, with lesion removal, by snare technique",45385.0,2351.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
157,"Endoscopy, Upper GI, with biopsy",43239.0,2296.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
158,"Endoscopy, Upper GI, diagnostic",43235.0,2854.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
159,"Excision, Breast Lesion, without preoperative radiological marker",19120.0,15271.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
160,"Hernia Repair, Inguinal, 5 years and older",49505.0,17964.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
161,"Injection, Anesthetic or Steroid, transforaminal epidural, lumbar",64483.0,15271.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
162,Laparoscopic Cholecystectomy,47562.0,15271.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
163,"Tympanostomy (insert ventilating  tube, general anesthesia)",69436.0,5409.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
164,"Tonsillectomy with Adenoidectomy, less than 12 years old",42820.0,8359.0,Adventist Health Bakersfield,35.3844224,-119.0191826,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
165,EMERGENCY ROOM VISIT LEVEL 1 LIMITED/MINOR,99281.0,624.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
166,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1062.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
167,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,1772.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
168,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,3404.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
169,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,4869.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
170,OUTPATIENT CLINIC VISIT NEW PATIENT DETAILED,99203.0,464.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
171,"Complete Blood Count, with differential WBC, automated",85025.0,253.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
172,Comprehensive Metabolic Panel,80053.0,564.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
173,AUTOM URINALYSIS WO MICRO,81003.0,119.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
174,"Troponin, Quantitative",84484.0,342.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
175,Basic Metabolic Panel,80048.0,442.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
176,ASSAY OF LIPASE,83690.0,212.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
177,URINALYSIS MICROSCOPIC ONLY,81015.0,128.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
178,Prothrombin Time,85610.0,124.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
179,URINE PREGNANCY VISUAL COLOR,81025.0,232.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
180,Thyroid Stimulating Hormone,84443.0,324.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
181,  MICROBE SUSCEPTIBLE MIC,87186.0,310.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
182,  BACT CULTURE - URINE; QUAN COUNT,87086.0,246.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
183,"X-Ray, Chest, two views",71046.0,500.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
184,"CT Scan, Head or Brain, without contrast",70450.0,3291.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
185,  X-RAY EXAM CHEST 1 VIEW,71045.0,460.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
186,  CT ABD & PELV W/CONTRAST,74177.0,6293.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
187,  FLUOROSCOPY <1 HR PHYS/QHP,76000.0,826.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
188,"Mammography, Screening, Bilateral",77067.0,483.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
189,  X-RAY EXAM OF SHOULDER 2+ VIEWS,73030.0,777.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
190,  X-RAY EXAM OF ANKLE 3+ VIEWS,73610.0,809.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
191,  X-RAY EXAM OF FOOT; 3+ VIEWS,73630.0,770.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
192,"Physical Therapy, Therapeutic Exercise",97110.0,281.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
193,12 LEAD EKG; TRACING ONLY,93005.0,582.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
194,THER/PROPH/DIAG IV INF INIT =<1 HR,96365.0,861.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
195,MANUAL THERAPY EA 15 MINS,97140.0,207.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
196,THER/PROPH/DIAG INJ SC/IM,96372.0,248.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
197,SLCTV WND DEBRIDEM 20 CM OR <,97597.0,842.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
198,"Inhalation Treatment, pressurized or nonpressurized",94640.0,457.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
199,CHEMICAL CAUTERIZATION OF GRANULATION TISSUE,17250.0,53559.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
200,SIMPLE REPAIR SCALP/NECK/AX/GENIT/TRUNK 2.5CM/<,12001.0,3083.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
201,APPLY SHORT ARM SPLINT STATIC,29125.0,4927.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
202,SMPL REPAIR SCALP/NECK/AX/GENIT/TRUNK 2.6-7.5CM,12002.0,4028.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
203,INCISION & DRAINAGE ABSCESS SIMPLE/SINGLE,10060.0,3222.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
204,APPLY SHORT LEG SPLINT,29515.0,3927.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
205,INS TEMP BLADDER CATH,51702.0,3227.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
206,TRANSFUSION BLOOD OR BLOOD COMPONENTS,36430.0,49469.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
207,APPLICATION FINGER SPLINT STATIC,29130.0,46395.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
208,INCISION & DRAINAGE ABSCESS COMPLICATED/MULTIPLE,10061.0,3164.0,Alameda Hospital,37.762677,-122.2541547,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
209,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,592.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
210,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,725.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
211,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,856.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
212,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,1513.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
213,Basic Metabolic Panel,80048.0,124.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
214,"Blood Gas Analysis, including 02 saturation",82805.0,492.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
215,"Complete Blood Count, automated",85027.0,160.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
216,"Complete Blood Count, with differential WBC, automated",85025.0,160.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
217,Comprehensive Metabolic Panel,80053.0,282.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
218,Lipid Panel,80061.0,572.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
219,Prothrombin Time,85610.0,292.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
220,"Troponin, Quantitative",84484.0,252.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
221,"CT Scan, Abdomen, with contrast",74160.0,2933.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
222,"CT Scan, Head or Brain, without contrast",70450.0,2984.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
223,"CT Scan, Pelvis, with contrast",72193.0,3231.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
224,"Mammography, Screening, Bilateral",77067.0,231.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
225,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,998.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
226,"X-Ray, Lower Back, minimum four views",72110.0,526.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
227,"X-Ray, Chest, two views",71046.0,333.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
228,"Echocardiography, Transthoracic, complete, without Doppler",93307.0,453.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
229,"Inhalation Treatment, pressurized or nonpressurized",94640.0,341.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
230,"Physical Therapy, Gait Training",97116.0,135.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
231,"Physical Therapy, Therapeutic Exercise",97110.0,176.0,Beverly Hospital,34.0150206,-118.1000468,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
232,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1234.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
233,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,2100.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
234,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,3518.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
235,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,5157.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
236,"Outpatient Visit, established patient, 15 minutes",99213.0,213.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
237,Basic Metabolic Panel,80048.0,726.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
238,,,,,,,
239,"Complete Blood Count, automated",85027.0,190.0,California Hospital Medical Center,34.0372564,-118.2658456,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
